"age","workclass","fnlwgt","education","education.num","marital.status","occupation","relationship","race","sex","capital.gain","capital.loss","hours.per.week","native.country","class"
34," Private",234386," Bachelors",13," Married-spouse-absent"," Transport-moving"," Not-in-family"," White"," Male",0,0,45," United-States"," <=50K"
25," Private",176729," Bachelors",13," Never-married"," Adm-clerical"," Not-in-family"," White"," Female",0,0,40," Puerto-Rico"," <=50K"
25," Private",121102," 11th",7," Never-married"," Handlers-cleaners"," Unmarried"," White"," Male",0,0,40," United-States"," <=50K"
42," Private",118494," Some-college",10," Married-civ-spouse"," Prof-specialty"," Husband"," Amer-Indian-Eskimo"," Male",0,0,40," United-States"," >50K"
40," Private",222011," Assoc-acdm",12," Never-married"," Adm-clerical"," Not-in-family"," White"," Female",0,0,40," United-States"," <=50K"
37," Private",249720," HS-grad",9," Separated"," Prof-specialty"," Own-child"," Black"," Female",0,0,32," United-States"," <=50K"
26," Private",188626," Bachelors",13," Never-married"," Tech-support"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
38," Private",188503," Some-college",10," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,56," United-States"," >50K"
32," Private",159442," Prof-school",15," Never-married"," Prof-specialty"," Not-in-family"," White"," Male",0,0,40," United-States"," >50K"
35," Private",241001," 1st-4th",2," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",0,0,40," Mexico"," <=50K"
35," Private",208106," 1st-4th",2," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",0,0,40," Mexico"," <=50K"
39," Private",107302," Bachelors",13," Married-civ-spouse"," Tech-support"," Husband"," White"," Male",0,0,45," United-States"," >50K"
33," Private",103596," 5th-6th",3," Married-civ-spouse"," Machine-op-inspct"," Wife"," Asian-Pac-Islander"," Female",0,0,35," Germany"," <=50K"
61," Private",29059," Some-college",10," Divorced"," Other-service"," Not-in-family"," White"," Male",0,0,40," United-States"," <=50K"
53," Private",102828," Assoc-voc",11," Married-civ-spouse"," Other-service"," Wife"," Asian-Pac-Islander"," Female",0,0,45," Philippines"," >50K"
19," Private",105289," HS-grad",9," Never-married"," Sales"," Other-relative"," White"," Male",0,0,60," United-States"," <=50K"
44," Local-gov",150171," HS-grad",9," Divorced"," Prof-specialty"," Not-in-family"," White"," Female",0,1876,32," United-States"," >50K"
35," Private",187119," Bachelors",13," Married-civ-spouse"," Sales"," Husband"," White"," Male",0,0,50," United-States"," >50K"
26," Private",291968," Bachelors",13," Never-married"," Exec-managerial"," Not-in-family"," White"," Female",0,0,40," United-States"," <=50K"
35," Private",438176," HS-grad",9," Married-civ-spouse"," Protective-serv"," Husband"," White"," Male",0,0,35," United-States"," >50K"
30," Private",33688," Some-college",10," Separated"," Exec-managerial"," Not-in-family"," White"," Male",0,0,40," United-States"," <=50K"
45," Self-emp-not-inc",328051," Bachelors",13," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",15024,0,50," United-States"," >50K"
26," Private",383306," 12th",8," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,55," United-States"," <=50K"
43," Private",178976," HS-grad",9," Never-married"," Other-service"," Other-relative"," White"," Male",0,0,9," United-States"," <=50K"
20," Self-emp-not-inc",132320," HS-grad",9," Never-married"," Transport-moving"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
42," Private",303388," HS-grad",9," Married-civ-spouse"," Sales"," Husband"," White"," Male",0,0,55," United-States"," <=50K"
44," Private",260761," Masters",14," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",5178,0,45," United-States"," >50K"
31," Local-gov",192565," HS-grad",9," Married-civ-spouse"," Handlers-cleaners"," Husband"," Asian-Pac-Islander"," Male",0,0,40," United-States"," <=50K"
35," Private",184655," Some-college",10," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
47," Private",44216," Bachelors",13," Married-civ-spouse"," Prof-specialty"," Wife"," White"," Female",7688,0,10," United-States"," >50K"
33," Private",104525," HS-grad",9," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
34," Local-gov",202729," Some-college",10," Married-civ-spouse"," Protective-serv"," Husband"," White"," Male",0,0,65," United-States"," <=50K"
50," State-gov",173020," HS-grad",9," Married-civ-spouse"," Protective-serv"," Husband"," White"," Male",0,0,40," United-States"," >50K"
55," Private",177380," Masters",14," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",7298,0,40," United-States"," >50K"
31," Private",231263," HS-grad",9," Married-civ-spouse"," Machine-op-inspct"," Husband"," Black"," Male",0,0,40," United-States"," <=50K"
40," Private",343068," Bachelors",13," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,40," Germany"," >50K"
43," Local-gov",37937," Bachelors",13," Widowed"," Prof-specialty"," Unmarried"," White"," Female",0,0,50," United-States"," <=50K"
30," Self-emp-not-inc",33308," Masters",14," Married-AF-spouse"," Tech-support"," Husband"," White"," Male",0,0,30," United-States"," <=50K"
27," Private",94064," Assoc-voc",11," Divorced"," Tech-support"," Not-in-family"," White"," Female",0,0,45," United-States"," <=50K"
31," Private",62932," HS-grad",9," Never-married"," Adm-clerical"," Other-relative"," White"," Female",0,0,40," United-States"," <=50K"
23," Private",319842," Some-college",10," Never-married"," Handlers-cleaners"," Not-in-family"," White"," Male",0,0,50," United-States"," <=50K"
45," Private",170092," 10th",6," Never-married"," Farming-fishing"," Unmarried"," Asian-Pac-Islander"," Male",0,0,35," India"," <=50K"
42," Self-emp-not-inc",69333," HS-grad",9," Married-civ-spouse"," Other-service"," Husband"," Black"," Male",0,0,40," United-States"," <=50K"
40," Private",139193," HS-grad",9," Widowed"," Transport-moving"," Unmarried"," White"," Male",0,0,40," United-States"," >50K"
18," Private",203301," 12th",8," Never-married"," Adm-clerical"," Own-child"," White"," Male",0,0,40," Puerto-Rico"," <=50K"
31," Self-emp-not-inc",186420," Masters",14," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,40," United-States"," >50K"
49," Private",255559," Some-college",10," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,40," Mexico"," <=50K"
47," State-gov",55272," Some-college",10," Divorced"," Exec-managerial"," Unmarried"," White"," Female",0,0,46," United-States"," <=50K"
26," Private",175789," HS-grad",9," Never-married"," Transport-moving"," Not-in-family"," White"," Male",0,0,60," United-States"," <=50K"
75," Self-emp-inc",98116," Assoc-acdm",12," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",9386,0,60," United-States"," >50K"
51," Private",233149," HS-grad",9," Married-civ-spouse"," Craft-repair"," Wife"," White"," Female",0,0,40," United-States"," <=50K"
45," Local-gov",33798," Bachelors",13," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,37," United-States"," <=50K"
47," Self-emp-not-inc",162236," Some-college",10," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
66," Private",28367," HS-grad",9," Married-civ-spouse"," Sales"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
59," Private",205949," HS-grad",9," Widowed"," Adm-clerical"," Not-in-family"," White"," Female",0,0,40," United-States"," <=50K"
65," Private",173674," Some-college",10," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,3," United-States"," <=50K"
40," Private",289748," Bachelors",13," Married-civ-spouse"," Adm-clerical"," Wife"," Asian-Pac-Islander"," Female",0,0,50," India"," <=50K"
21," Private",119704," Some-college",10," Never-married"," Other-service"," Own-child"," White"," Female",0,0,32," United-States"," <=50K"
44," Private",175935," Bachelors",13," Separated"," Sales"," Not-in-family"," White"," Female",0,0,52," United-States"," >50K"
44," Private",159960," HS-grad",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States"," >50K"
53," Local-gov",86600," Prof-school",15," Divorced"," Exec-managerial"," Unmarried"," White"," Female",0,0,39," United-States"," <=50K"
19," Private",219742," Some-college",10," Never-married"," Farming-fishing"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
21," Private",344891," Some-college",10," Never-married"," Priv-house-serv"," Own-child"," White"," Male",0,0,30," United-States"," <=50K"
36," Private",199501," Bachelors",13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,65," United-States"," >50K"
51," Local-gov",136823," Bachelors",13," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,1902,50," United-States"," >50K"
34," Private",102858," HS-grad",9," Separated"," Transport-moving"," Not-in-family"," White"," Male",0,0,40," United-States"," <=50K"
23," Private",27776," Some-college",10," Never-married"," Transport-moving"," Not-in-family"," White"," Male",4101,0,24," United-States"," <=50K"
25," Self-emp-inc",133373," 10th",6," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,50," United-States"," >50K"
17," Private",93235," 12th",8," Never-married"," Other-service"," Own-child"," White"," Female",0,0,25," United-States"," <=50K"
28," Self-emp-not-inc",209205," HS-grad",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
29," Private",178272," Bachelors",13," Never-married"," Adm-clerical"," Not-in-family"," White"," Male",0,0,40," United-States"," <=50K"
48," Private",198000," Some-college",10," Married-civ-spouse"," Sales"," Husband"," White"," Male",0,0,50," United-States"," >50K"
27," Private",85251," Some-college",10," Never-married"," Adm-clerical"," Unmarried"," White"," Female",0,0,60," United-States"," <=50K"
34," Private",340458," Bachelors",13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",7298,0,50," United-States"," >50K"
26," ?",109564," Some-college",10," Never-married"," ?"," Not-in-family"," Black"," Male",0,0,40," United-States"," <=50K"
52," Private",163678," HS-grad",9," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,50," United-States"," <=50K"
34," Private",173495," Some-college",10," Married-civ-spouse"," Sales"," Husband"," White"," Male",7298,0,55," United-States"," >50K"
55," Private",175071," Some-college",10," Married-civ-spouse"," Craft-repair"," Husband"," Black"," Male",0,0,40," United-States"," >50K"
19," Private",210308," Some-college",10," Never-married"," Adm-clerical"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
24," Private",314165," Bachelors",13," Never-married"," Adm-clerical"," Not-in-family"," White"," Male",0,0,40," United-States"," <=50K"
60," Local-gov",202473," Masters",14," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,55," United-States"," >50K"
47," Private",199058," Bachelors",13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,72," United-States"," >50K"
30," Private",30290," Some-college",10," Never-married"," Other-service"," Not-in-family"," White"," Female",0,0,30," United-States"," <=50K"
55," Private",144071," Some-college",10," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,1977,43," United-States"," >50K"
77," Private",344425," 7th-8th",4," Widowed"," Protective-serv"," Not-in-family"," White"," Female",0,0,24," Mexico"," <=50K"
30," State-gov",137613," Bachelors",13," Married-spouse-absent"," Prof-specialty"," Not-in-family"," Asian-Pac-Islander"," Male",0,0,40," Philippines"," <=50K"
39," Private",53569," Bachelors",13," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",7298,0,40," United-States"," >50K"
17," Private",156501," 10th",6," Never-married"," Sales"," Own-child"," White"," Female",0,0,12," United-States"," <=50K"
21," Private",205970," 11th",7," Never-married"," Prof-specialty"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
44," Private",181762," HS-grad",9," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,65," United-States"," <=50K"
35," Private",144937," HS-grad",9," Divorced"," Transport-moving"," Not-in-family"," White"," Male",0,0,50," United-States"," <=50K"
28," Private",274679," Bachelors",13," Never-married"," Adm-clerical"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
42," Private",190767," Prof-school",15," Divorced"," Prof-specialty"," Not-in-family"," White"," Female",0,0,40," United-States"," <=50K"
56," Private",345730," Bachelors",13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,40," England"," >50K"
40," Private",33331," 11th",7," Married-civ-spouse"," Other-service"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
41," Private",138907," 9th",5," Divorced"," Adm-clerical"," Unmarried"," Black"," Female",0,0,32," United-States"," <=50K"
23," Private",293091," Some-college",10," Never-married"," Exec-managerial"," Own-child"," White"," Female",0,0,40," United-States"," <=50K"
20," State-gov",158206," Some-college",10," Never-married"," Other-service"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
33," Private",254221," Doctorate",16," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,45," United-States"," >50K"
69," Private",141181," HS-grad",9," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,2174,20," United-States"," <=50K"
49," Private",198774," Some-college",10," Divorced"," Adm-clerical"," Own-child"," White"," Female",0,0,36," United-States"," <=50K"
40," Private",154374," Masters",14," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",7688,0,50," United-States"," >50K"
21," Private",313702," Some-college",10," Never-married"," Handlers-cleaners"," Own-child"," White"," Male",0,0,20," United-States"," <=50K"
32," Private",163604," HS-grad",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
66," ?",314347," Doctorate",16," Married-civ-spouse"," ?"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
44," Private",144778," Bachelors",13," Married-civ-spouse"," Sales"," Husband"," White"," Male",0,0,40," United-States"," >50K"
33," Private",149184," Assoc-acdm",12," Married-civ-spouse"," Prof-specialty"," Wife"," White"," Female",0,0,40," United-States"," >50K"
63," Private",137843," HS-grad",9," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,40," United-States"," >50K"
48," Private",107373," HS-grad",9," Separated"," Machine-op-inspct"," Not-in-family"," Other"," Female",0,0,40," United-States"," <=50K"
22," Local-gov",50065," Bachelors",13," Never-married"," Prof-specialty"," Not-in-family"," White"," Female",0,0,35," United-States"," <=50K"
22," Private",228255," Some-college",10," Married-civ-spouse"," Other-service"," Other-relative"," White"," Male",0,0,25," United-States"," <=50K"
42," Private",111949," HS-grad",9," Never-married"," Transport-moving"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
