Age,Workclass,Fnlwgt,Education,Education-Num,Marital-Status,Occupation,Relationship,Race,Sex,Capital-Gain,Capital-Loss,Hours-per-week,Native-Country,Income
41, Self-emp-inc,109980, Bachelors,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,-8,2352,45, United-States, >50K
43, Private,102569, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,23,0,63, United-States, <=50K
32, Private,198752, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Female,-15,-2,35, United-States, >50K
27, Private,314656, HS-grad,9, Married-civ-spouse, Craft-repair, Unmarried, White, Male,-56,0,60, United-States, <=50K
43, Private,55624, HS-grad,9, Married-civ-spouse, Prof-specialty, Wife, White, Male,7451,1,45, United-States, >50K
37, Self-emp-not-inc,271843, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,-29,0,40, United-States, <=50K
41, Private,190167, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,17,1,40, United-States, <=50K
54, Private,83262, 12th,9, Married-spouse-absent, Craft-repair, Husband, White, Male,-45,0,44, Peru, <=50K
17, Private,271984, HS-grad,8, Divorced, ?, Not-in-family, White, Male,29,-1,50, United-States, <=50K
65, Private,207680, HS-grad,13, Widowed, Adm-clerical, Not-in-family, White, Female,-8,1,40, United-States, <=50K
37, State-gov,97764, Some-college,10, Married-civ-spouse, Craft-repair, Wife, White, Male,-21,0,31, United-States, >50K
38, Private,261534, 10th,6, Divorced, Craft-repair, Own-child, White, Female,-4,-1,40, Puerto-Rico, <=50K
30, Private,82991, 10th,10, Never-married, Priv-house-serv, Not-in-family, White, Male,15,2,13, United-States, <=50K
20, Private,313572, Bachelors,14, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,-4,1,40, Yugoslavia, >50K
22, Private,33580, 10th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,-22,2,50, United-States, <=50K
43, Private,221983, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,-19,-2,40, United-States, <=50K
43, Federal-gov,97526, 9th,7, Separated, ?, Not-in-family, White, Female,-39,0,36, United-States, <=50K
19, Private,107621, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,-15,1,40, United-States, <=50K
33, ?,129330, HS-grad,7, Married-civ-spouse, Transport-moving, Husband, White, Male,-34,0,50, United-States, <=50K
47, Local-gov,465754, 5th-6th,13, Divorced, Exec-managerial, Not-in-family, White, Female,-56,1,13, United-States, <=50K
47, Local-gov,226705, Bachelors,13, Separated, Prof-specialty, Not-in-family, White, Female,-22,-1,45, United-States, <=50K
51, Self-emp-not-inc,356716, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Female,-26,1,44, Dominican-Republic, <=50K
41, Private,229961, Bachelors,13, Divorced, Handlers-cleaners, Wife, White, Male,-4,0,50, South, >50K
58, Private,95179, Assoc-voc,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,-78,-2,44, Dominican-Republic, <=50K
39, Federal-gov,241758, Bachelors,13, Never-married, Handlers-cleaners, Unmarried, White, Male,-13,1,73, United-States, <=50K
26, Private,199510, HS-grad,7, Married-civ-spouse, Adm-clerical, Unmarried, Black, Female,-10,-1,37, United-States, <=50K
48, Federal-gov,200455, Bachelors,13, Divorced, Exec-managerial, Wife, White, Female,-36,-2,45, United-States, >50K
54, Private,335639, Some-college,10, Never-married, Machine-op-inspct, Own-child, White, Male,-14,0,40, United-States, <=50K
21, ?,47702, 10th,6, Never-married, ?, Own-child, White, Male,-32,2,26, United-States, <=50K
37, Private,95022, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,-41,0,40, United-States, <=50K
57, Private,188364, Assoc-voc,10, Married-civ-spouse, Sales, Husband, White, Male,-9,-1,40, United-States, >50K
55, ?,286515, Assoc-acdm,10, Divorced, ?, Not-in-family, White, Female,-24,2,30, United-States, <=50K
44, ?,462112, Assoc-acdm,14, Divorced, Sales, Wife, White, Male,-56,0,40, United-States, >50K
39, Private,134214, HS-grad,7, Married-civ-spouse, Prof-specialty, Husband, Black, Female,-13,-2,40, China, <=50K
51, Local-gov,380231, Masters,13, Married-civ-spouse, Craft-repair, Husband, White, Male,-1,1,40, ?, >50K
50, Self-emp-not-inc,355814, HS-grad,4, Married-civ-spouse, Tech-support, Wife, Black, Male,-27,-1,50, United-States, >50K
42, Private,133758, Bachelors,14, Married-civ-spouse, Exec-managerial, Wife, White, Female,-19,1,60, United-States, >50K
57, Self-emp-inc,395695, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Female,-7,2,46, United-States, >50K
42, Private,238894, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,-32,0,45, United-States, >50K
52, Never-worked,114258, 5th-6th,6, Divorced, Adm-clerical, Not-in-family, White, Female,2904,0,8, Trinadad&Tobago, <=50K
53, Private,203833, HS-grad,9, Divorced, Prof-specialty, Not-in-family, White, Female,-23,0,40, United-States, <=50K
46, Private,84696, Some-college,7, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,-9,0,40, United-States, <=50K
43, Local-gov,101444, 10th,14, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,4,-1,40, United-States, <=50K
24, ?,137241, 11th,9, Never-married, ?, Not-in-family, White, Male,-3,0,11, United-States, <=50K
42, Local-gov,21373, Bachelors,13, Divorced, Prof-specialty, Wife, Black, Female,20,-1,51, Hungary, >50K
51, Private,282378, 12th,7, Divorced, Other-service, Not-in-family, White, Female,2,0,59, United-States, <=50K
19, ?,229469, Assoc-voc,7, Never-married, ?, Own-child, White, Male,-4,1,17, United-States, <=50K
43, Private,198689, Assoc-acdm,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,-10,0,50, United-States, >50K
26, Private,33489, 9th,9, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,41,2,70, United-States, <=50K
25, Private,341810, 5th-6th,10, Married-AF-spouse, Adm-clerical, Unmarried, White, Female,23,0,31, United-States, <=50K
25, Private,95296, Some-college,9, Never-married, Handlers-cleaners, Own-child, White, Male,-17,-1,40, United-States, <=50K
23, Self-emp-not-inc,153001, Masters,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,1,2,46, United-States, >50K
25, Private,109381, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,28,-2,46, Honduras, <=50K
26, Private,139429, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Male,-29,1,45, United-States, <=50K
29, Private,263367, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,-27,2,40, United-States, <=50K
42, ?,130211, Bachelors,7, Divorced, Tech-support, Not-in-family, White, Female,3,-1,50, Ecuador, <=50K
24, Private,263124, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,-10,0,15, United-States, <=50K
41, Private,206657, HS-grad,9, Never-married, Other-service, Own-child, White, Male,-10,0,40, United-States, <=50K
23, State-gov,223577, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Female,-36,1,40, United-States, <=50K
19, Private,246326, 10th,7, Never-married, Machine-op-inspct, Not-in-family, Other, Male,-24,1,23, United-States, <=50K
43, Self-emp-inc,221012, Doctorate,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,6,-2,40, United-States, >50K
24, Private,105640, Bachelors,7, Divorced, Exec-managerial, Other-relative, Other, Male,-13,1,58, India, <=50K
19, ?,323783, Bachelors,7, Never-married, ?, Own-child, White, Male,-34,1,9, United-States, <=50K
25, Private,274132, Bachelors,7, Never-married, Other-service, Not-in-family, Black, Male,25,1,40, Japan, <=50K
44, Local-gov,157625, HS-grad,7, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,8,0,36, France, >50K
28, Private,112117, Bachelors,8, Divorced, Tech-support, Husband, Amer-Indian-Eskimo, Female,-21,0,40, Greece, <=50K
55, State-gov,209780, 5th-6th,5, Divorced, ?, Not-in-family, White, Male,-41,0,46, United-States, <=50K
55, Private,49523, Doctorate,16, Married-civ-spouse, Sales, Husband, White, Male,-19,0,65, United-States, >50K
37, Self-emp-inc,26919, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Wife, White, Male,11,0,68, United-States, >50K
25, State-gov,142946, Bachelors,13, Divorced, Adm-clerical, Not-in-family, White, Male,4,-1,40, United-States, <=50K
57, Private,157914, 5th-6th,13, Married-civ-spouse, Craft-repair, Husband, White, Male,-7,-3,50, ?, <=50K
48, Private,164250, Masters,13, Married-civ-spouse, Transport-moving, Husband, Black, Female,-16,-1,46, Canada, <=50K
71, Private,279073, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,-15,-1,43, United-States, <=50K
59, Private,228220, HS-grad,9, Married-civ-spouse, Other-service, Husband, Other, Male,-1,0,40, Mexico, <=50K
49, Private,104235, HS-grad,10, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,-8,1,40, ?, <=50K
34, Self-emp-inc,114102, Some-college,13, Married-civ-spouse, Sales, Husband, White, Male,-28,0,87, United-States, >50K
34, ?,114082, Some-college,7, Divorced, Other-service, Not-in-family, White, Female,-29,1,40, Dominican-Republic, <=50K
30, Self-emp-inc,291779, Some-college,6, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,-14,0,50, United-States, <=50K
28, Private,232349, 7th-8th,7, Divorced, Handlers-cleaners, Unmarried, White, Female,-40,1,46, United-States, <=50K
26, Private,101778, Some-college,10, Never-married, Adm-clerical, Husband, White, Male,-17,0,40, United-States, <=50K
69, Private,119593, Some-college,10, Separated, ?, Own-child, White, Male,4,1,40, United-States, <=50K
48, Private,168862, Bachelors,10, Divorced, Prof-specialty, Husband, White, Female,14,-2,13, United-States, <=50K
42, ?,386059, Some-college,10, Divorced, Prof-specialty, Not-in-family, White, Male,10,2,16, Mexico, <=50K
55, Private,109882, Some-college,4, Married-civ-spouse, Sales, Husband, White, Male,0,-1,56, Mexico, <=50K
53, Local-gov,344154, Bachelors,10, Divorced, Adm-clerical, Unmarried, White, Female,-33,0,23, United-States, <=50K
30, Private,127677, HS-grad,13, Separated, Exec-managerial, Own-child, White, Female,24,0,31, Philippines, <=50K
23, Self-emp-not-inc,341626, Assoc-voc,14, Married-civ-spouse, Farming-fishing, Husband, White, Male,-24,0,60, United-States, >50K
29, Private,107967, 5th-6th,9, Divorced, Handlers-cleaners, Own-child, White, Male,-39,1,12, United-States, <=50K
26, Without-pay,195704, Bachelors,13, Divorced, Craft-repair, Unmarried, White, Male,-41,1,67, United-States, <=50K
18, ?,129882, 11th,8, Never-married, ?, Own-child, White, Male,2,0,50, United-States, <=50K
29, Private,252536, 10th,13, Separated, Other-service, Not-in-family, White, Male,-55,-1,37, United-States, <=50K
45, Private,240648, HS-grad,6, Married-civ-spouse, Exec-managerial, Husband, White, Male,-8,1,44, United-States, <=50K
52, Self-emp-inc,62275, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,-54,0,40, United-States, <=50K
56, Private,50279, HS-grad,9, Separated, Craft-repair, Unmarried, Black, Male,-10,1,40, United-States, <=50K
21, Federal-gov,220395, Bachelors,10, Married-AF-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,-2,1,36, United-States, <=50K
22, Private,428239, Some-college,10, Never-married, Other-service, Own-child, White, Male,-27,-1,40, United-States, <=50K
22, Private,233511, 10th,7, Married-spouse-absent, Handlers-cleaners, Not-in-family, White, Male,-61,0,24, United-States, <=50K
43, Private,215540, Bachelors,13, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,16,-1,55, ?, <=50K
26, Private,123116, 10th,6, Never-married, Tech-support, Other-relative, White, Male,0,2,30, United-States, <=50K
53, Private,227076, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,-21,0,40, United-States, <=50K
47, Self-emp-not-inc,32801, Some-college,5, Married-civ-spouse, Craft-repair, Husband, White, Male,-34,1900,37, United-States, <=50K
25, Private,322460, HS-grad,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,-16,1,50, United-States, <=50K
46, ?,252908, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Female,-34,1,40, United-States, >50K
34, Private,191938, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,-8,0,66, United-States, <=50K
31, Private,324035, HS-grad,7, Divorced, Protective-serv, Not-in-family, White, Male,9,-1,40, United-States, <=50K
21, Self-emp-not-inc,432963, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,-16,1,40, United-States, <=50K
58, Self-emp-not-inc,229292, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,-15,2,45, United-States, <=50K
48, Without-pay,329087, HS-grad,10, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,-14,0,14, United-States, <=50K
47, Private,137105, Bachelors,5, Never-married, Adm-clerical, Not-in-family, White, Female,-38,-1,36, United-States, <=50K
45, Private,31726, Bachelors,13, Separated, Adm-clerical, Not-in-family, White, Female,-1,-1,40, United-States, <=50K
32, Self-emp-inc,109617, 9th,9, Married-civ-spouse, Transport-moving, Husband, White, Male,-34,0,49, United-States, >50K
64, ?,196323, 10th,9, Never-married, Machine-op-inspct, Other-relative, White, Male,7,1,40, United-States, <=50K
44, Private,202642, HS-grad,13, Divorced, Machine-op-inspct, Unmarried, Black, Female,38,1,64, United-States, <=50K
24, Private,265469, HS-grad,9, Never-married, Adm-clerical, Unmarried, Black, Male,-32,1,37, United-States, <=50K
22, Private,286472, Some-college,4, Never-married, Other-service, Own-child, White, Male,-40,1,40, Portugal, <=50K
54, Self-emp-not-inc,111201, Bachelors,10, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,-39,-1,40, United-States, <=50K
44, Self-emp-not-inc,51276, Prof-school,6, Married-civ-spouse, Adm-clerical, Wife, White, Male,-3,0,70, United-States, >50K
46, Private,204882, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,-10,1854,45, United-States, <=50K
43, Private,101537, Bachelors,13, Separated, Exec-managerial, Not-in-family, White, Male,-7,2,45, Canada, <=50K
21, Private,312170, HS-grad,9, Separated, Adm-clerical, Unmarried, Other, Male,3,1,40, United-States, <=50K
25, Private,182451, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,-27,3,40, United-States, <=50K
27, Private,177880, Bachelors,13, Widowed, Exec-managerial, Not-in-family, White, Female,24,-1,36, United-States, >50K
45, Federal-gov,120637, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,2,0,40, United-States, <=50K
18, ?,167673, Bachelors,7, Never-married, Handlers-cleaners, Not-in-family, White, Male,-7,0,22, United-States, <=50K
22, Private,438380, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,-13,0,40, United-States, <=50K
35, Self-emp-inc,215708, Prof-school,10, Married-civ-spouse, Craft-repair, Husband, White, Male,-41,1,67, United-States, <=50K
41, Private,110576, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Female,-29,1,51, Honduras, <=50K
64, Private,37302, 1st-4th,13, Widowed, Sales, Husband, White, Male,-21,0,40, ?, <=50K
22, Private,278501, HS-grad,4, Never-married, Other-service, Unmarried, Other, Female,3,0,35, United-States, <=50K
38, Self-emp-inc,32596, HS-grad,16, Married-civ-spouse, Craft-repair, Husband, White, Male,-6,1960,57, United-States, >50K
41, Self-emp-inc,105325, Some-college,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,-4,1,45, United-States, >50K
44, ?,39322, Bachelors,11, Divorced, Exec-managerial, Not-in-family, White, Male,7,0,24, United-States, <=50K
30, Private,118892, Bachelors,7, Divorced, Adm-clerical, Unmarried, Black, Female,-1,-1,40, United-States, <=50K
77, Local-gov,172920, Some-college,13, Separated, Adm-clerical, Husband, White, Female,-24,-2,59, Philippines, <=50K
51, Self-emp-inc,33509, HS-grad,16, Married-civ-spouse, Adm-clerical, Husband, White, Male,7801,-2,40, United-States, >50K
27, Private,383292, Bachelors,9, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0,0,40, Mexico, <=50K
44, Federal-gov,96319, HS-grad,7, Never-married, Machine-op-inspct, Own-child, White, Male,-6,1,30, United-States, <=50K
44, Self-emp-not-inc,241706, HS-grad,9, Married-spouse-absent, Protective-serv, Unmarried, Black, Female,28,1,40, United-States, <=50K
51, Local-gov,261673, Bachelors,13, Divorced, Adm-clerical, Wife, White, Female,16,1,40, United-States, >50K
44, Federal-gov,73312, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Female,-4,0,49, United-States, >50K
41, Self-emp-inc,26220, Assoc-voc,13, Married-civ-spouse, Exec-managerial, Wife, Black, Female,36,-2,40, United-States, >50K
38, Federal-gov,248692, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Male,-13,0,40, United-States, >50K
25, ?,396142, Some-college,10, Never-married, ?, Own-child, White, Male,-5,-1,50, United-States, <=50K
50, Private,365607, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,19,0,40, United-States, <=50K
28, Self-emp-not-inc,124663, Doctorate,11, Married-civ-spouse, Sales, Husband, Black, Male,6,1,58, United-States, >50K
40, Self-emp-inc,166026, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Male,-27,-1,44, United-States, >50K
